,mask_criterion,seed,iteration,test_accuracy
0,magnitude_increase_diff_sign,0,0,0.9786999821662903
1,magnitude_increase_diff_sign,0,1,0.9812999963760376
2,magnitude_increase_diff_sign,0,2,0.9786999821662903
3,magnitude_increase_diff_sign,0,3,0.9779999852180481
4,magnitude_increase_diff_sign,0,4,0.9794999957084656
5,magnitude_increase_diff_sign,0,5,0.9793000221252441
6,magnitude_increase_diff_sign,0,6,0.9768999814987183
7,magnitude_increase_diff_sign,0,7,0.977400004863739
8,magnitude_increase_diff_sign,0,8,0.9750999808311462
9,magnitude_increase_diff_sign,0,9,0.9750999808311462
10,magnitude_increase_diff_sign,0,10,0.9715999960899353
11,magnitude_increase_diff_sign,0,11,0.9735999703407288
12,magnitude_increase_diff_sign,0,12,0.9666000008583069
13,magnitude_increase_diff_sign,0,13,0.9663000106811523
14,magnitude_increase_diff_sign,0,14,0.9607999920845032
15,magnitude_increase_diff_sign,0,15,0.9567999839782715
16,magnitude_increase_diff_sign,0,16,0.9516000151634216
17,magnitude_increase_diff_sign,0,17,0.9413999915122986
18,magnitude_increase_diff_sign,0,18,0.9294000267982483
19,magnitude_increase_diff_sign,0,19,0.9057000279426575
20,magnitude_increase_diff_sign,0,20,0.8450999855995178
21,magnitude_increase_diff_sign,0,21,0.8148999810218811
22,magnitude_increase_diff_sign,0,22,0.5985999703407288
23,magnitude_increase_diff_sign,0,23,0.5613999962806702
24,magnitude_increase_diff_sign,0,24,0.41929998993873596
25,magnitude_increase,0,0,0.9786999821662903
26,magnitude_increase,0,1,0.978600025177002
27,magnitude_increase,0,2,0.9786999821662903
28,magnitude_increase,0,3,0.9807000160217285
29,magnitude_increase,0,4,0.980400025844574
30,magnitude_increase,0,5,0.9828000068664551
31,magnitude_increase,0,6,0.9812999963760376
32,magnitude_increase,0,7,0.9812999963760376
33,magnitude_increase,0,8,0.9818000197410583
34,magnitude_increase,0,9,0.982699990272522
35,magnitude_increase,0,10,0.9829000234603882
36,magnitude_increase,0,11,0.9825000166893005
37,magnitude_increase,0,12,0.9817000031471252
38,magnitude_increase,0,13,0.9804999828338623
39,magnitude_increase,0,14,0.9800000190734863
40,magnitude_increase,0,15,0.9794999957084656
41,magnitude_increase,0,16,0.9778000116348267
42,magnitude_increase,0,17,0.9769999980926514
43,magnitude_increase,0,18,0.9761000275611877
44,magnitude_increase,0,19,0.9731000065803528
45,magnitude_increase,0,20,0.9700999855995178
46,magnitude_increase,0,21,0.9675999879837036
47,magnitude_increase,0,22,0.9642999768257141
48,magnitude_increase,0,23,0.9531000256538391
49,magnitude_increase,0,24,0.948199987411499
50,magnitude_increase_same_sign,0,0,0.9786999821662903
51,magnitude_increase_same_sign,0,1,0.9800999760627747
52,magnitude_increase_same_sign,0,2,0.980400025844574
53,magnitude_increase_same_sign,0,3,0.9833999872207642
54,magnitude_increase_same_sign,0,4,0.9793999791145325
55,magnitude_increase_same_sign,0,5,0.9811999797821045
56,magnitude_increase_same_sign,0,6,0.9822999835014343
57,magnitude_increase_same_sign,0,7,0.98089998960495
58,magnitude_increase_same_sign,0,8,0.9825999736785889
59,magnitude_increase_same_sign,0,9,0.9828000068664551
60,magnitude_increase_same_sign,0,10,0.9833999872207642
61,magnitude_increase_same_sign,0,11,0.983299970626831
62,magnitude_increase_same_sign,0,12,0.9825000166893005
63,magnitude_increase_same_sign,0,13,0.9797999858856201
64,magnitude_increase_same_sign,0,14,0.9793000221252441
65,magnitude_increase_same_sign,0,15,0.9782999753952026
66,magnitude_increase_same_sign,0,16,0.975600004196167
67,magnitude_increase_same_sign,0,17,0.9751999974250793
68,magnitude_increase_same_sign,0,18,0.9758999943733215
69,magnitude_increase_same_sign,0,19,0.972000002861023
70,magnitude_increase_same_sign,0,20,0.968500018119812
71,magnitude_increase_same_sign,0,21,0.9656000137329102
72,magnitude_increase_same_sign,0,22,0.9632999897003174
73,magnitude_increase_same_sign,0,23,0.9578999876976013
74,magnitude_increase_same_sign,0,24,0.9526000022888184
75,magnitude_increase_diff_sign,1,0,0.9799000024795532
76,magnitude_increase_diff_sign,1,1,0.9782000184059143
77,magnitude_increase_diff_sign,1,2,0.9779000282287598
78,magnitude_increase_diff_sign,1,3,0.9771999716758728
79,magnitude_increase_diff_sign,1,4,0.9799000024795532
80,magnitude_increase_diff_sign,1,5,0.9781000018119812
81,magnitude_increase_diff_sign,1,6,0.9782000184059143
82,magnitude_increase_diff_sign,1,7,0.9771999716758728
83,magnitude_increase_diff_sign,1,8,0.9754999876022339
84,magnitude_increase_diff_sign,1,9,0.9747999906539917
85,magnitude_increase_diff_sign,1,10,0.9742000102996826
86,magnitude_increase_diff_sign,1,11,0.9739999771118164
87,magnitude_increase_diff_sign,1,12,0.968999981880188
88,magnitude_increase_diff_sign,1,13,0.9677000045776367
89,magnitude_increase_diff_sign,1,14,0.9603999853134155
90,magnitude_increase_diff_sign,1,15,0.9595000147819519
91,magnitude_increase_diff_sign,1,16,0.9487000107765198
92,magnitude_increase_diff_sign,1,17,0.9437000155448914
93,magnitude_increase_diff_sign,1,18,0.9316999912261963
94,magnitude_increase_diff_sign,1,19,0.8991000056266785
95,magnitude_increase_diff_sign,1,20,0.8543000221252441
96,magnitude_increase_diff_sign,1,21,0.7817999720573425
97,magnitude_increase_diff_sign,1,22,0.6164000034332275
98,magnitude_increase_diff_sign,1,23,0.5241000056266785
99,magnitude_increase_diff_sign,1,24,0.22630000114440918
100,magnitude_increase,1,0,0.9799000024795532
101,magnitude_increase,1,1,0.9829999804496765
102,magnitude_increase,1,2,0.9793999791145325
103,magnitude_increase,1,3,0.9801999926567078
104,magnitude_increase,1,4,0.9811000227928162
105,magnitude_increase,1,5,0.9825999736785889
106,magnitude_increase,1,6,0.9836999773979187
107,magnitude_increase,1,7,0.9835000038146973
108,magnitude_increase,1,8,0.9822999835014343
109,magnitude_increase,1,9,0.9829000234603882
110,magnitude_increase,1,10,0.982200026512146
111,magnitude_increase,1,11,0.9824000000953674
112,magnitude_increase,1,12,0.9825000166893005
113,magnitude_increase,1,13,0.9818000197410583
114,magnitude_increase,1,14,0.9797999858856201
115,magnitude_increase,1,15,0.978600025177002
116,magnitude_increase,1,16,0.9781000018119812
117,magnitude_increase,1,17,0.9760000109672546
118,magnitude_increase,1,18,0.9749000072479248
119,magnitude_increase,1,19,0.9711999893188477
120,magnitude_increase,1,20,0.9708999991416931
121,magnitude_increase,1,21,0.9679999947547913
122,magnitude_increase,1,22,0.9646000266075134
123,magnitude_increase,1,23,0.9592000246047974
124,magnitude_increase,1,24,0.9452999830245972
125,magnitude_increase_same_sign,1,0,0.9799000024795532
126,magnitude_increase_same_sign,1,1,0.98089998960495
127,magnitude_increase_same_sign,1,2,0.9805999994277954
128,magnitude_increase_same_sign,1,3,0.9800999760627747
129,magnitude_increase_same_sign,1,4,0.9793999791145325
130,magnitude_increase_same_sign,1,5,0.9822999835014343
131,magnitude_increase_same_sign,1,6,0.9819999933242798
132,magnitude_increase_same_sign,1,7,0.9822999835014343
133,magnitude_increase_same_sign,1,8,0.9824000000953674
134,magnitude_increase_same_sign,1,9,0.9818999767303467
135,magnitude_increase_same_sign,1,10,0.9832000136375427
136,magnitude_increase_same_sign,1,11,0.9818000197410583
137,magnitude_increase_same_sign,1,12,0.9819999933242798
138,magnitude_increase_same_sign,1,13,0.9805999994277954
139,magnitude_increase_same_sign,1,14,0.9815999865531921
140,magnitude_increase_same_sign,1,15,0.9811999797821045
141,magnitude_increase_same_sign,1,16,0.9799000024795532
142,magnitude_increase_same_sign,1,17,0.9790999889373779
143,magnitude_increase_same_sign,1,18,0.978600025177002
144,magnitude_increase_same_sign,1,19,0.9765999913215637
145,magnitude_increase_same_sign,1,20,0.9728999733924866
146,magnitude_increase_same_sign,1,21,0.96670001745224
147,magnitude_increase_same_sign,1,22,0.9620000123977661
148,magnitude_increase_same_sign,1,23,0.9563000202178955
149,magnitude_increase_same_sign,1,24,0.9470000267028809
150,magnitude_increase_diff_sign,2,0,0.9796000123023987
151,magnitude_increase_diff_sign,2,1,0.9797999858856201
152,magnitude_increase_diff_sign,2,2,0.9789000153541565
153,magnitude_increase_diff_sign,2,3,0.9768999814987183
154,magnitude_increase_diff_sign,2,4,0.977400004863739
155,magnitude_increase_diff_sign,2,5,0.9772999882698059
156,magnitude_increase_diff_sign,2,6,0.9793000221252441
157,magnitude_increase_diff_sign,2,7,0.9775999784469604
158,magnitude_increase_diff_sign,2,8,0.9749000072479248
159,magnitude_increase_diff_sign,2,9,0.9746999740600586
160,magnitude_increase_diff_sign,2,10,0.972100019454956
161,magnitude_increase_diff_sign,2,11,0.972599983215332
162,magnitude_increase_diff_sign,2,12,0.968500018119812
163,magnitude_increase_diff_sign,2,13,0.9638000130653381
164,magnitude_increase_diff_sign,2,14,0.9592000246047974
165,magnitude_increase_diff_sign,2,15,0.9587000012397766
166,magnitude_increase_diff_sign,2,16,0.9517999887466431
167,magnitude_increase_diff_sign,2,17,0.9416000247001648
168,magnitude_increase_diff_sign,2,18,0.9336000084877014
169,magnitude_increase_diff_sign,2,19,0.8949000239372253
170,magnitude_increase_diff_sign,2,20,0.8628000020980835
171,magnitude_increase_diff_sign,2,21,0.7748000025749207
172,magnitude_increase_diff_sign,2,22,0.7709000110626221
173,magnitude_increase_diff_sign,2,23,0.6521999835968018
174,magnitude_increase_diff_sign,2,24,0.579200029373169
175,magnitude_increase,2,0,0.9796000123023987
176,magnitude_increase,2,1,0.9778000116348267
177,magnitude_increase,2,2,0.9817000031471252
178,magnitude_increase,2,3,0.982699990272522
179,magnitude_increase,2,4,0.9825999736785889
180,magnitude_increase,2,5,0.9825999736785889
181,magnitude_increase,2,6,0.9829000234603882
182,magnitude_increase,2,7,0.9836000204086304
183,magnitude_increase,2,8,0.9828000068664551
184,magnitude_increase,2,9,0.9828000068664551
185,magnitude_increase,2,10,0.982699990272522
186,magnitude_increase,2,11,0.9830999970436096
187,magnitude_increase,2,12,0.9843999743461609
188,magnitude_increase,2,13,0.9832000136375427
189,magnitude_increase,2,14,0.9825999736785889
190,magnitude_increase,2,15,0.98089998960495
191,magnitude_increase,2,16,0.9775999784469604
192,magnitude_increase,2,17,0.9757999777793884
193,magnitude_increase,2,18,0.9750999808311462
194,magnitude_increase,2,19,0.9699000120162964
195,magnitude_increase,2,20,0.9682000279426575
196,magnitude_increase,2,21,0.9635999798774719
197,magnitude_increase,2,22,0.9606999754905701
198,magnitude_increase,2,23,0.9514999985694885
199,magnitude_increase,2,24,0.9419999718666077
200,magnitude_increase_same_sign,2,0,0.9796000123023987
201,magnitude_increase_same_sign,2,1,0.9797000288963318
202,magnitude_increase_same_sign,2,2,0.9772999882698059
203,magnitude_increase_same_sign,2,3,0.9812999963760376
204,magnitude_increase_same_sign,2,4,0.982200026512146
205,magnitude_increase_same_sign,2,5,0.9805999994277954
206,magnitude_increase_same_sign,2,6,0.982699990272522
207,magnitude_increase_same_sign,2,7,0.9818000197410583
208,magnitude_increase_same_sign,2,8,0.9836999773979187
209,magnitude_increase_same_sign,2,9,0.9825999736785889
210,magnitude_increase_same_sign,2,10,0.9824000000953674
211,magnitude_increase_same_sign,2,11,0.9822999835014343
212,magnitude_increase_same_sign,2,12,0.9825000166893005
213,magnitude_increase_same_sign,2,13,0.9829999804496765
214,magnitude_increase_same_sign,2,14,0.9811000227928162
215,magnitude_increase_same_sign,2,15,0.9799000024795532
216,magnitude_increase_same_sign,2,16,0.9811999797821045
217,magnitude_increase_same_sign,2,17,0.9775000214576721
218,magnitude_increase_same_sign,2,18,0.9757999777793884
219,magnitude_increase_same_sign,2,19,0.9739999771118164
220,magnitude_increase_same_sign,2,20,0.9724000096321106
221,magnitude_increase_same_sign,2,21,0.9699000120162964
222,magnitude_increase_same_sign,2,22,0.9610999822616577
223,magnitude_increase_same_sign,2,23,0.954800009727478
224,magnitude_increase_same_sign,2,24,0.9460999965667725
225,magnitude_increase_diff_sign,3,0,0.9793999791145325
226,magnitude_increase_diff_sign,3,1,0.980400025844574
227,magnitude_increase_diff_sign,3,2,0.9782000184059143
228,magnitude_increase_diff_sign,3,3,0.9786999821662903
229,magnitude_increase_diff_sign,3,4,0.9768999814987183
230,magnitude_increase_diff_sign,3,5,0.9761999845504761
231,magnitude_increase_diff_sign,3,6,0.9772999882698059
232,magnitude_increase_diff_sign,3,7,0.9769999980926514
233,magnitude_increase_diff_sign,3,8,0.9786999821662903
234,magnitude_increase_diff_sign,3,9,0.9754999876022339
235,magnitude_increase_diff_sign,3,10,0.9726999998092651
236,magnitude_increase_diff_sign,3,11,0.9713000059127808
237,magnitude_increase_diff_sign,3,12,0.9684000015258789
238,magnitude_increase_diff_sign,3,13,0.9617999792098999
239,magnitude_increase_diff_sign,3,14,0.9629999995231628
240,magnitude_increase_diff_sign,3,15,0.9567000269889832
241,magnitude_increase_diff_sign,3,16,0.953000009059906
242,magnitude_increase_diff_sign,3,17,0.9404000043869019
243,magnitude_increase_diff_sign,3,18,0.9291999936103821
244,magnitude_increase_diff_sign,3,19,0.8734999895095825
245,magnitude_increase_diff_sign,3,20,0.8729000091552734
246,magnitude_increase_diff_sign,3,21,0.738099992275238
247,magnitude_increase_diff_sign,3,22,0.667900025844574
248,magnitude_increase_diff_sign,3,23,0.48019999265670776
249,magnitude_increase_diff_sign,3,24,0.3984000086784363
250,magnitude_increase,3,0,0.9793999791145325
251,magnitude_increase,3,1,0.9796000123023987
252,magnitude_increase,3,2,0.9811000227928162
253,magnitude_increase,3,3,0.9815000295639038
254,magnitude_increase,3,4,0.983299970626831
255,magnitude_increase,3,5,0.9822999835014343
256,magnitude_increase,3,6,0.9825000166893005
257,magnitude_increase,3,7,0.9815999865531921
258,magnitude_increase,3,8,0.9829999804496765
259,magnitude_increase,3,9,0.9833999872207642
260,magnitude_increase,3,10,0.9829999804496765
261,magnitude_increase,3,11,0.9840999841690063
262,magnitude_increase,3,12,0.9828000068664551
263,magnitude_increase,3,13,0.9818999767303467
264,magnitude_increase,3,14,0.9817000031471252
265,magnitude_increase,3,15,0.9807999730110168
266,magnitude_increase,3,16,0.978600025177002
267,magnitude_increase,3,17,0.9793999791145325
268,magnitude_increase,3,18,0.9761999845504761
269,magnitude_increase,3,19,0.974399983882904
270,magnitude_increase,3,20,0.9707000255584717
271,magnitude_increase,3,21,0.9671000242233276
272,magnitude_increase,3,22,0.961899995803833
273,magnitude_increase,3,23,0.9528999924659729
274,magnitude_increase,3,24,0.9487000107765198
275,magnitude_increase_same_sign,3,0,0.9793999791145325
276,magnitude_increase_same_sign,3,1,0.9778000116348267
277,magnitude_increase_same_sign,3,2,0.9825999736785889
278,magnitude_increase_same_sign,3,3,0.9803000092506409
279,magnitude_increase_same_sign,3,4,0.9818000197410583
280,magnitude_increase_same_sign,3,5,0.9812999963760376
281,magnitude_increase_same_sign,3,6,0.9825999736785889
282,magnitude_increase_same_sign,3,7,0.9836000204086304
283,magnitude_increase_same_sign,3,8,0.9817000031471252
284,magnitude_increase_same_sign,3,9,0.9829999804496765
285,magnitude_increase_same_sign,3,10,0.9833999872207642
286,magnitude_increase_same_sign,3,11,0.9829000234603882
287,magnitude_increase_same_sign,3,12,0.9818999767303467
288,magnitude_increase_same_sign,3,13,0.9817000031471252
289,magnitude_increase_same_sign,3,14,0.9799000024795532
290,magnitude_increase_same_sign,3,15,0.9779999852180481
291,magnitude_increase_same_sign,3,16,0.9779999852180481
292,magnitude_increase_same_sign,3,17,0.9765999913215637
293,magnitude_increase_same_sign,3,18,0.9739000201225281
294,magnitude_increase_same_sign,3,19,0.973800003528595
295,magnitude_increase_same_sign,3,20,0.9703999757766724
296,magnitude_increase_same_sign,3,21,0.9672999978065491
297,magnitude_increase_same_sign,3,22,0.9632999897003174
298,magnitude_increase_same_sign,3,23,0.9580000042915344
299,magnitude_increase_same_sign,3,24,0.9516000151634216
300,magnitude_increase_diff_sign,4,0,0.9782000184059143
301,magnitude_increase_diff_sign,4,1,0.9789999723434448
302,magnitude_increase_diff_sign,4,2,0.9801999926567078
303,magnitude_increase_diff_sign,4,3,0.9794999957084656
304,magnitude_increase_diff_sign,4,4,0.9805999994277954
305,magnitude_increase_diff_sign,4,5,0.9775999784469604
306,magnitude_increase_diff_sign,4,6,0.9771999716758728
307,magnitude_increase_diff_sign,4,7,0.9768000245094299
308,magnitude_increase_diff_sign,4,8,0.9745000004768372
309,magnitude_increase_diff_sign,4,9,0.9764000177383423
310,magnitude_increase_diff_sign,4,10,0.9718999862670898
311,magnitude_increase_diff_sign,4,11,0.9697999954223633
312,magnitude_increase_diff_sign,4,12,0.9678000211715698
313,magnitude_increase_diff_sign,4,13,0.9631999731063843
314,magnitude_increase_diff_sign,4,14,0.9628000259399414
315,magnitude_increase_diff_sign,4,15,0.9605000019073486
316,magnitude_increase_diff_sign,4,16,0.9483000040054321
317,magnitude_increase_diff_sign,4,17,0.9426000118255615
318,magnitude_increase_diff_sign,4,18,0.9284999966621399
319,magnitude_increase_diff_sign,4,19,0.9247999787330627
320,magnitude_increase_diff_sign,4,20,0.902400016784668
321,magnitude_increase_diff_sign,4,21,0.8374999761581421
322,magnitude_increase_diff_sign,4,22,0.6647999882698059
323,magnitude_increase_diff_sign,4,23,0.5644999742507935
324,magnitude_increase_diff_sign,4,24,0.33980000019073486
325,magnitude_increase,4,0,0.9782000184059143
326,magnitude_increase,4,1,0.9797000288963318
327,magnitude_increase,4,2,0.9778000116348267
328,magnitude_increase,4,3,0.9789000153541565
329,magnitude_increase,4,4,0.9836999773979187
330,magnitude_increase,4,5,0.9821000099182129
331,magnitude_increase,4,6,0.9815999865531921
332,magnitude_increase,4,7,0.9829000234603882
333,magnitude_increase,4,8,0.9822999835014343
334,magnitude_increase,4,9,0.9817000031471252
335,magnitude_increase,4,10,0.9833999872207642
336,magnitude_increase,4,11,0.9840999841690063
337,magnitude_increase,4,12,0.9836000204086304
338,magnitude_increase,4,13,0.9817000031471252
339,magnitude_increase,4,14,0.98089998960495
340,magnitude_increase,4,15,0.9811000227928162
341,magnitude_increase,4,16,0.9797999858856201
342,magnitude_increase,4,17,0.9760000109672546
343,magnitude_increase,4,18,0.9735999703407288
344,magnitude_increase,4,19,0.970300018787384
345,magnitude_increase,4,20,0.967199981212616
346,magnitude_increase,4,21,0.9635000228881836
347,magnitude_increase,4,22,0.960099995136261
348,magnitude_increase,4,23,0.9435999989509583
349,magnitude_increase,4,24,0.9373000264167786
350,magnitude_increase_same_sign,4,0,0.9782000184059143
351,magnitude_increase_same_sign,4,1,0.9832000136375427
352,magnitude_increase_same_sign,4,2,0.9804999828338623
353,magnitude_increase_same_sign,4,3,0.98089998960495
354,magnitude_increase_same_sign,4,4,0.9811999797821045
355,magnitude_increase_same_sign,4,5,0.9815999865531921
356,magnitude_increase_same_sign,4,6,0.9825999736785889
357,magnitude_increase_same_sign,4,7,0.9825000166893005
358,magnitude_increase_same_sign,4,8,0.9801999926567078
359,magnitude_increase_same_sign,4,9,0.9818999767303467
360,magnitude_increase_same_sign,4,10,0.9829999804496765
361,magnitude_increase_same_sign,4,11,0.9825000166893005
362,magnitude_increase_same_sign,4,12,0.9825999736785889
363,magnitude_increase_same_sign,4,13,0.9824000000953674
364,magnitude_increase_same_sign,4,14,0.9818000197410583
365,magnitude_increase_same_sign,4,15,0.9805999994277954
366,magnitude_increase_same_sign,4,16,0.980400025844574
367,magnitude_increase_same_sign,4,17,0.9781000018119812
368,magnitude_increase_same_sign,4,18,0.9760000109672546
369,magnitude_increase_same_sign,4,19,0.9742000102996826
370,magnitude_increase_same_sign,4,20,0.9722999930381775
371,magnitude_increase_same_sign,4,21,0.9653000235557556
372,magnitude_increase_same_sign,4,22,0.9610999822616577
373,magnitude_increase_same_sign,4,23,0.9556999802589417
374,magnitude_increase_same_sign,4,24,0.9490000009536743
